time,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3
14:01:00,1.906,0.406,240.33,8.4,0,1,17
14:02:00,2.534,0.538,238.48,10.8,0,1,18
14:03:00,2.508,0.528,238.13,10.8,0,1,17
14:04:00,2.488,0.528,237.78,10.6,0,1,17
14:05:00,2.18,0.458,238.37,9.6,0,2,18
14:06:00,1.58,0.31,240.25,6.6,0,1,18
14:07:00,1.558,0.306,239.79,6.6,0,1,17
14:08:00,1.508,0.25,239.73,6.2,0,1,18
14:09:00,1.544,0.178,238.32,6.4,0,0,17
14:10:00,1.484,0.182,238.42,6.2,0,0,18
14:11:00,1.41,0.16,239.13,5.8,0,0,17
14:12:00,1.35,0.062,239.99,5.6,0,0,18
14:13:00,1.354,0.064,240.41,5.6,0,0,17
14:14:00,1.342,0.058,238.96,5.6,0,0,18
14:15:00,1.338,0.06,238.87,5.6,0,0,17
14:16:00,1.34,0.06,239.12,5.6,0,0,18
14:17:00,1.348,0.062,239.74,5.6,0,0,17
14:18:00,1.344,0.06,239.49,5.6,0,0,18
14:19:00,1.35,0.062,239.92,5.6,0,0,18
14:20:00,1.35,0.062,239.95,5.6,0,0,17
14:21:00,1.348,0.06,239.57,5.6,0,0,18
14:22:00,1.34,0.058,238.94,5.6,0,0,17
14:23:00,1.34,0.058,239.12,5.6,0,0,18
14:24:00,1.34,0.06,239.09,5.6,0,0,17
14:25:00,1.336,0.06,238.76,5.6,0,0,18
14:26:00,1.334,0.058,238.62,5.6,0,0,17
14:27:00,1.334,0.058,238.52,5.6,0,0,17
14:28:00,1.344,0.06,239.34,5.6,0,0,18
14:29:00,1.334,0.058,238.41,5.6,0,0,17
14:30:00,1.34,0.06,239.09,5.6,0,0,18
14:31:00,1.344,0.062,239.47,5.6,0,0,17
14:32:00,1.348,0.062,239.93,5.6,0,0,18
14:33:00,1.354,0.064,240.49,5.6,0,0,18
14:34:00,0.92,0.122,241.37,4.2,0,0,11
14:35:00,0.402,0.214,242.15,1.8,0,0,0
14:36:00,0.398,0.212,241.68,1.8,0,0,0
14:37:00,0.394,0.212,241.79,1.8,0,0,0
14:38:00,0.394,0.214,241.94,1.8,0,0,0
14:39:00,0.392,0.212,241.84,1.8,0,0,0
14:40:00,0.392,0.212,241.85,1.8,0,0,0
14:41:00,0.39,0.21,241.31,1.8,0,0,0
14:42:00,0.39,0.212,241.64,1.8,0,0,0
14:43:00,0.39,0.212,241.59,1.8,0,0,0
14:44:00,0.388,0.214,241.94,1.8,0,0,0
14:45:00,0.388,0.214,242.05,1.8,0,0,0
14:46:00,0.386,0.212,241.88,1.8,0,0,0
14:47:00,0.386,0.212,241.71,1.8,0,0,0
14:48:00,0.386,0.212,241.92,1.8,0,0,0
14:49:00,0.386,0.21,241.51,1.8,0,0,0
14:50:00,0.388,0.21,241.69,1.8,0,0,0
14:51:00,0.386,0.214,242.08,1.8,0,0,0
14:52:00,0.384,0.212,241.77,1.8,0,0,0
14:53:00,0.386,0.218,242.82,1.8,0,0,0
14:54:00,0.386,0.218,242.78,1.8,0,0,0
14:55:00,0.386,0.216,242.71,1.8,0,0,0
14:56:00,0.386,0.216,242.44,1.8,0,0,0
14:57:00,0.388,0.216,242.65,1.8,0,0,0
14:58:00,0.384,0.212,241.78,1.8,0,0,0
14:59:00,0.384,0.214,242.17,1.8,0,0,0
15:00:00,0.384,0.212,241.83,1.8,0,0,0
15:01:00,0.384,0.214,242.03,1.8,0,0,0
15:02:00,0.384,0.214,242.04,1.8,0,0,0
15:03:00,0.384,0.216,242.17,1.8,0,0,0
15:04:00,0.386,0.212,241.71,1.8,0,0,0
15:05:00,0.382,0.21,241.34,1.8,0,0,0
15:06:00,0.382,0.21,241.38,1.8,0,0,0
15:07:00,0.382,0.21,241.54,1.8,0,0,0
15:08:00,0.382,0.208,241.32,1.8,0,0,0
15:09:00,0.382,0.21,241.56,1.8,0,0,0
15:10:00,0.382,0.21,241.41,1.8,0,0,0
15:11:00,0.382,0.208,241.01,1.8,0,0,0
15:12:00,0.382,0.208,241.21,1.8,0,0,0
15:13:00,0.38,0.208,240.73,1.8,0,0,0
15:14:00,0.38,0.208,240.95,1.8,0,0,0
15:15:00,0.378,0.206,240.23,1.8,0,0,0
15:16:00,0.342,0.152,240.58,1.6,0,0,0
15:17:00,0.288,0.074,240.03,1.2,0,0,0
15:18:00,0.288,0.072,239.82,1.2,0,0,0
15:19:00,0.288,0.072,239.84,1.2,0,0,0
15:20:00,0.286,0.072,239.74,1.2,0,0,0
15:21:00,0.318,0.094,239.73,1.6,0,0,0
15:22:00,0.376,0.192,239.16,1.8,0,1,0
15:23:00,0.374,0.19,239.06,1.8,0,1,0
15:24:00,0.374,0.188,238.78,1.6,0,2,0
15:25:00,0.374,0.19,238.93,1.8,0,1,0
15:26:00,0.376,0.19,238.9,1.8,0,1,0
15:27:00,0.372,0.19,238.83,1.6,0,2,0
15:28:00,0.372,0.19,238.84,1.6,0,1,0
15:29:00,0.37,0.188,238.49,1.6,0,2,0
15:30:00,0.37,0.19,238.64,1.6,0,1,0
15:31:00,0.368,0.192,239.38,1.6,0,2,0
15:32:00,0.368,0.19,238.86,1.6,0,1,0
15:33:00,0.372,0.192,239.75,1.6,0,1,0
15:34:00,0.368,0.194,240.11,1.6,0,2,0
15:35:00,0.366,0.196,240.36,1.6,0,1,0
15:36:00,0.368,0.196,240.76,1.6,0,1,0
15:37:00,0.366,0.196,240.58,1.6,0,2,0
15:38:00,0.364,0.194,240.08,1.6,0,1,0
15:39:00,0.364,0.198,240.92,1.6,0,1,0
15:40:00,0.366,0.198,241.01,1.6,0,1,0
15:41:00,0.452,0.292,240.86,2.2,0,2,0
15:42:00,0.47,0.328,240.6,2.4,0,1,0
15:43:00,0.466,0.33,240.78,2.4,0,1,0
15:44:00,0.466,0.33,240.86,2.4,0,1,0
15:45:00,0.464,0.33,240.7,2.2,0,2,0
15:46:00,0.434,0.282,240.5,2.2,0,0,0
15:47:00,0.39,0.206,240.71,1.8,0,0,0
15:48:00,0.388,0.212,241.44,1.8,0,0,0
15:49:00,0.388,0.212,241.39,1.8,0,0,0
15:50:00,0.386,0.21,240.99,1.8,0,0,0
15:51:00,0.386,0.21,241.23,1.8,0,0,0
15:52:00,0.384,0.21,240.88,1.8,0,0,0
15:53:00,0.384,0.21,241.15,1.8,0,0,0
15:54:00,0.386,0.21,241.31,1.8,0,0,0
15:55:00,0.388,0.208,241.21,1.8,0,0,0
15:56:00,0.924,0.182,240.49,4.8,0,0,0
15:57:00,1.356,0.178,239.94,6.2,0,0,0
15:58:00,0.408,0.208,240.68,1.8,0,0,0
15:59:00,0.652,0.214,240.35,3.6,0,0,0
16:00:00,0.39,0.202,240.81,1.8,0,0,0
16:01:00,0.388,0.198,240,1.8,0,0,0
16:02:00,0.388,0.202,240.71,1.8,0,0,0
16:03:00,0.388,0.2,240.46,1.8,0,0,0
16:04:00,0.384,0.206,240.93,1.8,0,0,0
16:05:00,0.382,0.208,240.52,1.8,0,0,0
16:06:00,0.384,0.208,240.86,1.8,0,0,0
16:07:00,0.38,0.208,240.74,1.8,0,0,0
16:08:00,0.382,0.21,241.14,1.8,0,0,0
16:09:00,0.382,0.212,241.57,1.8,0,0,0
16:10:00,0.638,0.204,241.18,2.8,0,0,0
16:11:00,0.412,0.206,242.07,1.8,0,0,0
16:12:00,0.406,0.206,241.94,1.8,0,0,0
16:13:00,0.698,0.196,240.91,3,0,0,0
16:14:00,0.694,0.194,240.49,3,0,0,0
16:15:00,0.692,0.194,240.35,3,0,0,0
16:16:00,0.642,0.194,240.2,2.8,0,0,0
16:17:00,0.39,0.204,241.35,1.8,0,0,0
16:18:00,0.39,0.204,241.65,1.8,0,0,0
16:19:00,1.032,0.354,240.43,5.8,0,0,0
16:20:00,2.106,0.532,239.44,9,0,0,0
16:21:00,2.266,0.516,239.34,9.6,0,0,0
16:22:00,2.268,0.516,239.33,9.8,0,0,0
16:23:00,1.946,0.424,240.29,8.8,0,0,0
16:24:00,0.932,0.194,240.79,3.8,0,0,0
16:25:00,0.982,0.2,241.82,4,0,0,0
16:26:00,0.908,0.088,241.76,3.8,0,0,0
16:27:00,0.892,0.064,241.97,3.6,0,0,0
16:28:00,0.788,0.064,241.42,3.2,0,0,0
16:29:00,0.656,0.066,242.21,2.8,0,0,0
16:30:00,1.04,0.194,241.31,5.4,0,0,0
16:31:00,0.522,0.07,240.5,2.4,0,0,0
16:32:00,0.576,0.062,240.77,2.4,0,0,0
16:33:00,1.322,0.246,239.66,6.6,0,0,0
16:34:00,0.654,0.074,240.57,3,0,0,0
16:35:00,0.568,0.058,239.61,2.4,0,0,0
16:36:00,0.564,0.062,240.63,2.4,0,0,0
16:37:00,1.12,0.21,240.4,5.8,0,0,0
16:38:00,0.47,0.064,241.16,2,0,0,0
16:39:00,0.474,0.068,242.22,2,0,0,0
16:40:00,0.476,0.07,241.88,2,0,0,0
16:41:00,0.478,0.07,241.97,2,0,0,0
16:42:00,0.478,0.072,242.21,2,0,0,0
16:43:00,0.478,0.07,241.87,2,0,0,0
16:44:00,0.478,0.07,241.78,2,0,0,0
16:45:00,0.478,0.07,241.67,2,0,0,0
16:46:00,0.472,0.068,242.06,1.8,0,0,0
16:47:00,0.472,0.066,240.49,2,0,0,0
16:48:00,0.478,0.07,241.86,2,0,0,0
16:49:00,0.478,0.07,241.54,2,0,0,0
16:50:00,0.476,0.07,241.48,2,0,0,0
16:51:00,0.598,0.204,241.7,2.6,0,0,0
16:52:00,0.582,0.2,242.05,2.4,0,0,0
16:53:00,0.58,0.202,242.26,2.4,0,0,0
16:54:00,0.538,0.136,242.18,2.2,0,0,0
16:55:00,0.514,0.1,242.34,2,0,0,0
16:56:00,0.512,0.098,242.19,2,0,0,0
16:57:00,0.512,0.1,242.27,2,0,0,0
16:58:00,0.51,0.098,241.8,2,0,0,0
16:59:00,0.556,0.14,241.12,2.4,0,0,0
17:00:00,0.598,0.224,242.34,2.6,0,1,0
17:01:00,0.598,0.226,242.87,2.6,0,2,0
17:02:00,0.596,0.224,242.33,2.6,0,1,0
17:03:00,0.596,0.224,242.52,2.6,0,2,0
17:04:00,0.596,0.226,242.97,2.6,0,1,0
17:05:00,0.598,0.228,243.61,2.6,0,2,0
17:06:00,0.6,0.23,243.91,2.6,0,1,0
17:07:00,0.594,0.228,243.48,2.6,0,2,0
17:08:00,0.594,0.224,242.75,2.6,0,1,0
17:09:00,0.59,0.22,242.02,2.6,0,2,0
17:10:00,0.588,0.22,242.11,2.6,0,1,0
17:11:00,0.604,0.248,242.23,2.6,0,1,0
17:12:00,0.668,0.22,242.34,2.8,0,2,0
17:13:00,0.592,0.232,242.34,2.6,0,1,0
17:14:00,0.578,0.22,242.59,2.4,0,1,0
17:15:00,0.594,0.246,243.13,2.6,0,2,0
17:16:00,0.582,0.226,242.93,2.4,0,1,0
17:17:00,0.584,0.226,243.31,2.4,0,1,0
17:18:00,0.598,0.256,242.53,2.6,0,2,0
17:19:00,0.578,0.222,242.23,2.4,0,1,0
17:20:00,0.578,0.218,241.49,2.4,0,1,0
17:21:00,0.576,0.22,241.58,2.4,0,1,0
17:22:00,0.574,0.218,241.28,2.4,0,2,0
17:23:00,0.574,0.22,241.79,2.4,0,1,0
17:24:00,0.584,0.236,241.32,2.6,0,1,0
17:25:00,0.5,0.096,241.64,2,0,0,0
17:26:00,0.504,0.1,242.59,2,0,0,0
17:27:00,0.506,0.1,242.39,2,0,0,0
17:28:00,0.492,0.082,242.11,2,0,0,0
17:29:00,0.41,0,242.1,1.6,0,0,0
17:30:00,0.478,0,241.42,2,0,0,0
17:31:00,0.486,0.066,241.81,2,0,0,0
17:32:00,0.484,0.066,241.22,2,0,0,0
17:33:00,0.484,0.066,241.51,2,0,0,0
17:34:00,0.482,0.064,241.01,2,0,0,0
17:35:00,0.48,0.064,241,2,0,0,0
17:36:00,0.48,0.066,240.95,2,0,0,0
17:37:00,0.476,0.064,240.71,2,0,0,0
17:38:00,0.478,0.066,241.11,2,0,0,0
17:39:00,0.476,0.066,241.08,2,0,0,0
17:40:00,0.476,0.066,241.33,2,0,0,0
17:41:00,0.478,0.068,241.85,2,0,0,0
17:42:00,0.48,0.068,242.14,2,0,0,0
17:43:00,0.504,0.116,241.99,2.2,0,0,0
17:44:00,0.504,0.116,242.28,2.2,0,0,0
17:45:00,0.93,0.152,241.4,4.8,0,0,0
17:46:00,0.586,0.066,242.39,2.4,0,0,0
17:47:00,0.586,0.068,242.54,2.4,0,0,0
17:48:00,0.586,0.066,242.29,2.4,0,0,0
17:49:00,0.584,0.064,241.79,2.4,0,0,0
17:50:00,0.574,0.06,241.27,2.4,0,0,0
17:51:00,0.572,0.06,241.32,2.4,0,0,0
17:52:00,1.526,0.276,240.6,7.2,0,0,0
17:53:00,0.712,0.138,242.07,3.2,0,0,0
17:54:00,0.68,0.194,241.7,2.8,0,0,0
17:55:00,,,,,,,
17:56:00,,,,,,,
17:57:00,,,,,,,
17:58:00,0.91,0.086,241.35,3.8,0,0,0
17:59:00,,,,,,,
18:00:00,,,,,,,
18:01:00,,,,,,,
18:02:00,,,,,,,
18:03:00,,,,,,,
18:04:00,,,,,,,
18:05:00,,,,,,,
18:06:00,,,,,,,
18:07:00,,,,,,,
18:08:00,,,,,,,
18:09:00,,,,,,,
18:10:00,,,,,,,
18:11:00,,,,,,,
18:12:00,,,,,,,
18:13:00,,,,,,,
18:14:00,,,,,,,
18:15:00,,,,,,,
18:16:00,,,,,,,
18:17:00,,,,,,,
18:18:00,,,,,,,
18:19:00,,,,,,,
18:20:00,,,,,,,
18:21:00,,,,,,,
18:22:00,,,,,,,
18:23:00,,,,,,,
18:24:00,,,,,,,
18:25:00,,,,,,,
18:26:00,,,,,,,
18:27:00,,,,,,,
18:28:00,,,,,,,
18:29:00,,,,,,,
18:30:00,,,,,,,
18:31:00,,,,,,,
18:32:00,1.586,0.224,239.09,6.6,0,1,20
18:33:00,1.44,0.112,239.08,6,0,1,18
18:34:00,1.35,0.056,238.74,5.6,0,0,17
18:35:00,2.01,0.206,238,9,0,1,18
18:36:00,2.854,0.374,237.2,12.2,0,1,17
18:37:00,2.046,0.218,238.84,9,0,2,17
18:38:00,2.596,0.422,238.14,11.4,0,3,18
18:39:00,2.934,0.534,236.99,12.6,0,3,17
18:40:00,2.898,0.528,236.26,12.4,0,2,17
18:41:00,2.672,0.464,237.18,11.8,0,6,17
18:42:00,3.08,0.56,236.33,13.2,0,6,17
18:43:00,2.61,0.452,236.81,11.6,0,5,18
18:44:00,1.626,0.232,238.77,6.8,0,5,17
18:45:00,1.512,0.222,238.19,6.4,0,3,17
18:46:00,1.416,0.18,238.52,6,0,1,18
18:47:00,1.42,0.186,239.52,5.8,0,2,17
18:48:00,1.416,0.184,239.34,5.8,0,1,18
18:49:00,1.412,0.182,239.02,5.8,0,2,17
18:50:00,1.414,0.182,239.26,5.8,0,1,18
18:51:00,1.41,0.182,239.1,5.8,0,1,17
18:52:00,1.41,0.182,239.18,5.8,0,2,18
18:53:00,1.406,0.182,239.01,5.8,0,1,17
18:54:00,1.406,0.182,239.01,5.8,0,1,18
18:55:00,1.464,0.186,239.7,6,0,2,18
18:56:00,1.634,0.37,238.82,7,0,1,17
18:57:00,1.788,0.504,238.5,7.8,0,1,17
18:58:00,1.79,0.502,238.75,7.8,0,2,18
18:59:00,1.784,0.5,238.5,7.6,0,1,17
19:00:00,1.786,0.504,238.64,7.6,0,1,18
19:01:00,1.788,0.508,238.97,7.6,0,1,17
19:02:00,1.668,0.506,238.72,7.2,0,2,18
19:03:00,1.542,0.394,239.24,6.6,0,0,17
19:04:00,1.542,0.396,239.26,6.6,0,0,18
19:05:00,1.534,0.392,238.7,6.6,0,0,17
19:06:00,1.534,0.394,238.82,6.6,0,0,18
19:07:00,1.538,0.394,239.13,6.6,0,0,17
19:08:00,0.632,0.412,240.27,3.4,0,0,3
19:09:00,0.49,0.42,241.15,2.6,0,0,0
19:10:00,0.39,0.328,241.24,2.2,0,0,0
19:11:00,0.28,0.23,241.75,1.4,0,0,0
19:12:00,0.28,0.228,241.43,1.4,0,0,0
19:13:00,0.304,0.23,241.8,1.6,0,0,0
19:14:00,0.28,0.232,242,1.4,0,0,0
19:15:00,0.278,0.23,241.63,1.4,0,0,0
19:16:00,0.288,0.228,241.22,1.4,0,0,0
19:17:00,1.35,0.212,240.46,5.8,0,0,14
19:18:00,1.472,0.208,239.89,6.2,0,0,18
19:19:00,1.388,0.21,240.08,5.8,0,0,18
19:20:00,1.34,0.208,239.66,5.6,0,0,18
19:21:00,1.336,0.21,239.68,5.6,0,0,18
19:22:00,1.34,0.212,240.18,5.6,0,0,17
19:23:00,1.326,0.206,238.86,5.6,0,0,18
19:24:00,1.336,0.21,239.86,5.6,0,0,17
19:25:00,1.336,0.212,240.02,5.6,0,0,18
19:26:00,1.342,0.214,240.75,5.6,0,0,18
19:27:00,1.34,0.214,240.61,5.6,0,0,18
19:28:00,1.336,0.212,240.21,5.6,0,0,17
19:29:00,1.342,0.214,240.74,5.6,0,0,18
19:30:00,1.32,0.178,241.12,5.4,0,0,18
19:31:00,1.256,0.084,241.29,5.2,0,0,18
19:32:00,1.25,0.082,240.81,5.2,0,0,17
19:33:00,1.242,0.08,239.95,5.2,0,0,18
19:34:00,1.242,0.08,239.98,5.2,0,0,18
19:35:00,1.248,0.082,240.67,5.2,0,0,17
19:36:00,1.25,0.082,240.77,5.2,0,0,18
19:37:00,1.25,0.082,240.73,5.2,0,0,18
19:38:00,1.248,0.082,240.67,5.2,0,0,17
19:39:00,1.24,0.08,239.87,5.2,0,0,18
19:40:00,1.25,0.082,240.79,5.2,0,0,18
19:41:00,1.244,0.08,240.26,5.2,0,0,17
19:42:00,1.25,0.08,240.8,5.2,0,0,18
19:43:00,1.254,0.082,241.2,5.2,0,0,18
19:44:00,1.248,0.08,240.6,5.2,0,0,18
19:45:00,1.248,0.082,240.79,5.2,0,0,17
19:46:00,1.246,0.08,240.58,5.2,0,0,18
19:47:00,1.25,0.082,240.95,5.2,0,0,18
19:48:00,1.256,0.084,241.4,5.2,0,0,18
19:49:00,1.258,0.084,241.8,5.2,0,0,18
19:50:00,1.252,0.082,241,5.2,0,0,17
19:51:00,1.248,0.08,240.59,5.2,0,0,18
19:52:00,1.252,0.08,241.34,5.2,0,0,18
19:53:00,1.194,0,241.73,4.8,0,0,18
19:54:00,1.284,0.082,241.32,5.2,0,0,18
19:55:00,1.298,0.114,241.36,5.4,0,0,17
19:56:00,1.332,0.114,241.34,5.4,0,0,18
19:57:00,1.41,0.112,241.48,5.8,0,0,18
19:58:00,1.358,0.114,241.7,5.6,0,0,18
19:59:00,1.294,0.116,241.64,5.4,0,0,18
20:00:00,1.294,0.116,241.71,5.2,0,0,18
20:01:00,1.294,0.116,241.83,5.2,0,0,18
20:02:00,1.292,0.114,241.62,5.2,0,0,17
20:03:00,1.282,0.112,240.74,5.2,0,0,18
20:04:00,1.278,0.11,240.42,5.2,0,0,18
20:05:00,1.258,0.104,238.44,5.2,0,0,17
20:06:00,1.258,0.106,238.58,5.2,0,0,18
20:07:00,1.302,0.108,238.95,5.4,0,0,17
20:08:00,1.274,0.112,238.73,5.2,0,0,18
20:09:00,1.27,0.11,238.24,5.2,0,0,17
20:10:00,1.272,0.11,238.49,5.2,0,0,17
20:11:00,1.272,0.11,238.73,5.2,0,0,18
20:12:00,1.272,0.11,238.76,5.2,0,0,17
20:13:00,1.268,0.11,238.75,5.2,0,0,18
20:14:00,1.252,0.102,238.16,5.2,0,0,17
20:15:00,1.304,0.14,238.89,5.4,0,0,17
20:16:00,1.5,0.256,237.97,6.4,0,1,18
20:17:00,1.44,0.248,237.65,6,0,1,17
20:18:00,1.336,0.22,237.79,5.6,0,2,17
20:19:00,1.338,0.222,238.03,5.6,0,1,18
20:20:00,1.342,0.224,238.58,5.6,0,2,17
20:21:00,1.348,0.226,239.15,5.6,0,1,18
20:22:00,1.628,0.222,239.14,6.8,0,2,17
20:23:00,1.726,0.27,238.9,7.2,0,1,18
20:24:00,1.728,0.324,239.27,7.2,0,1,17
20:25:00,1.446,0.238,239.67,6,0,2,18
20:26:00,1.41,0.194,239.18,5.8,0,1,17
20:27:00,1.412,0.196,239.64,5.8,0,2,18
20:28:00,1.404,0.194,239.1,5.8,0,1,17
20:29:00,1.402,0.194,239.1,5.8,0,1,18
20:30:00,1.4,0.194,239.18,5.8,0,2,17
20:31:00,1.398,0.194,239.21,5.8,0,1,18
20:32:00,1.396,0.194,239.15,5.8,0,1,17
20:33:00,1.398,0.194,239.37,5.8,0,2,18
20:34:00,1.4,0.196,239.63,5.8,0,1,17
20:35:00,1.39,0.194,238.9,5.8,0,1,18
20:36:00,1.388,0.194,238.82,5.8,0,2,17
20:37:00,1.384,0.192,238.47,5.8,0,1,18
20:38:00,1.38,0.19,238.19,5.8,0,1,17
20:39:00,1.386,0.194,238.76,5.8,0,1,18
20:40:00,1.384,0.192,238.66,5.8,0,2,17
20:41:00,1.316,0.078,238.79,5.4,0,0,17
20:42:00,1.316,0.074,239.14,5.4,0,0,18
20:43:00,1.314,0.074,238.97,5.4,0,0,17
20:44:00,1.314,0.074,239.07,5.4,0,0,18
20:45:00,1.314,0.076,238.99,5.4,0,0,17
20:46:00,1.318,0.076,239.34,5.4,0,0,18
20:47:00,1.318,0.076,239.34,5.4,0,0,17
20:48:00,1.32,0.076,239.56,5.4,0,0,18
20:49:00,1.382,0.146,238.86,5.8,0,0,17
20:50:00,1.426,0.206,239.4,6,0,0,18
20:51:00,1.424,0.206,239.48,6,0,0,18
20:52:00,1.422,0.208,239.57,6,0,0,17
20:53:00,1.428,0.21,240.11,6,0,0,18
20:54:00,1.422,0.208,239.77,6,0,0,17
20:55:00,1.42,0.208,239.75,6,0,0,18
20:56:00,1.426,0.21,240.34,6,0,0,18
20:57:00,1.426,0.21,240.41,6,0,0,17
20:58:00,1.428,0.212,240.72,6,0,0,18
20:59:00,1.43,0.212,240.83,6,0,0,18
21:00:00,1.43,0.212,240.95,6,0,0,17
21:01:00,1.422,0.21,240.21,6,0,0,18
21:02:00,1.424,0.21,240.53,6,0,0,18
21:03:00,1.438,0.218,241.86,6,0,0,18
21:04:00,1.438,0.22,241.99,6,0,0,18
21:05:00,1.434,0.218,241.63,6,0,0,17
21:06:00,1.438,0.218,241.93,6,0,0,18
21:07:00,1.432,0.216,241.33,6,0,0,18
21:08:00,1.436,0.218,241.74,6,0,0,18
21:09:00,1.428,0.214,241.19,6,0,0,18
21:10:00,1.426,0.214,240.89,6,0,0,18
21:11:00,1.428,0.214,241.16,6,0,0,17
21:12:00,1.412,0.208,239.74,5.8,0,0,18
21:13:00,1.422,0.212,240.59,5.8,0,0,18
21:14:00,1.428,0.214,241.19,6,0,0,18
21:15:00,1.422,0.214,240.78,5.8,0,0,17
21:16:00,1.426,0.214,241.07,6,0,0,18
21:17:00,1.422,0.212,240.66,5.8,0,0,18
21:18:00,1.416,0.21,240.08,5.8,0,0,17
21:19:00,1.338,0.104,239.69,5.6,0,0,18
21:20:00,1.324,0.078,240.05,5.4,0,0,18
21:21:00,1.328,0.08,240.55,5.4,0,0,17
21:22:00,1.324,0.08,240.18,5.4,0,0,18
21:23:00,1.328,0.08,240.45,5.4,0,0,18
21:24:00,1.324,0.078,240.21,5.4,0,0,17
21:25:00,1.288,0,240.62,5.2,0,0,18
21:26:00,1.264,0,240.52,5.2,0,0,18
21:27:00,1.264,0,240.56,5.2,0,0,17
21:28:00,1.264,0,240.43,5.2,0,0,18
21:29:00,1.266,0,240.65,5.2,0,0,18
21:30:00,1.264,0,240.45,5.2,0,0,17
21:31:00,1.268,0,240.97,5.2,0,0,18
21:32:00,1.27,0,241.12,5.2,0,0,18
21:33:00,1.272,0,241.32,5.2,0,0,18
21:34:00,1.266,0,240.64,5.2,0,0,17
21:35:00,1.262,0,240.28,5.2,0,0,18
21:36:00,1.26,0,240.01,5.2,0,0,18
21:37:00,1.266,0,240.61,5.2,0,0,17
21:38:00,1.266,0,240.72,5.2,0,0,18
21:39:00,1.264,0,240.52,5.2,0,0,18
21:40:00,1.264,0,240.61,5.2,0,0,18
21:41:00,1.266,0,240.81,5.2,0,0,17
21:42:00,1.268,0,240.96,5.2,0,0,18
21:43:00,1.374,0.096,240.86,5.6,0,0,18
21:44:00,1.372,0.11,240.59,5.6,0,0,18
21:45:00,1.368,0.11,240.43,5.6,0,0,17
21:46:00,1.37,0.11,240.73,5.6,0,0,18
21:47:00,1.366,0.11,240.52,5.6,0,0,18
21:48:00,1.368,0.112,240.85,5.6,0,0,17
21:49:00,1.364,0.112,240.58,5.6,0,0,18
21:50:00,1.364,0.112,240.75,5.6,0,0,18
21:51:00,1.364,0.112,240.85,5.6,0,0,18
21:52:00,1.37,0.114,241.44,5.6,0,0,17
21:53:00,1.364,0.112,240.94,5.6,0,0,18
21:54:00,1.426,0.176,241,6,0,0,18
21:55:00,1.45,0.234,240.73,6,0,1,18
21:56:00,1.448,0.234,240.64,6,0,2,17
21:57:00,1.448,0.234,240.75,6,0,1,18
21:58:00,1.528,0.324,240.26,6.4,0,2,18
21:59:00,1.514,0.332,239.9,6.4,0,1,17
22:00:00,1.512,0.332,239.91,6.4,0,2,18
22:01:00,1.512,0.334,240.17,6.4,0,1,18
22:02:00,1.51,0.332,239.97,6.4,0,2,17
22:03:00,1.508,0.332,240.19,6.4,0,1,18
22:04:00,1.502,0.33,239.82,6.4,0,1,17
22:05:00,1.5,0.33,239.67,6.4,0,2,18
22:06:00,1.502,0.332,240.07,6.4,0,1,18
22:07:00,1.5,0.332,240.06,6.4,0,2,17
22:08:00,1.496,0.33,239.96,6.4,0,1,18
22:09:00,1.488,0.328,239.37,6.2,0,1,17
22:10:00,1.416,0.23,238.95,6,0,2,18
22:11:00,1.398,0.198,239.58,5.8,0,1,17
22:12:00,1.4,0.2,239.91,5.8,0,1,18
22:13:00,1.4,0.2,240.07,5.8,0,2,18
22:14:00,1.398,0.198,239.87,5.8,0,1,17
22:15:00,1.394,0.198,239.57,5.8,0,1,18
22:16:00,1.394,0.198,239.73,5.8,0,1,17
22:17:00,1.396,0.198,239.87,5.8,0,2,18
22:18:00,1.394,0.198,239.79,5.8,0,1,18
22:19:00,1.364,0.146,240.06,5.6,0,1,17
22:20:00,1.322,0.078,239.81,5.4,0,0,18
22:21:00,1.322,0.078,239.93,5.4,0,0,17
22:22:00,1.294,0,241.65,5.2,0,0,18
22:23:00,1.272,0,241.26,5.2,0,0,18
22:24:00,1.272,0,241.36,5.2,0,0,18
22:25:00,1.272,0,241.41,5.2,0,0,18
22:26:00,1.272,0,241.43,5.2,0,0,17
22:27:00,1.27,0,241.13,5.2,0,0,18
22:28:00,1.272,0,241.02,5.2,0,0,18
22:29:00,1.268,0,240.95,5.2,0,0,18
22:30:00,1.27,0,241.13,5.2,0,0,18
22:31:00,1.272,0,241.37,5.2,0,0,17
22:32:00,1.268,0,241.07,5.2,0,0,18
22:33:00,1.268,0,240.95,5.2,0,0,18
22:34:00,1.302,0,240.89,5.4,0,0,18
22:35:00,1.376,0.11,240.84,5.6,0,0,17
22:36:00,1.374,0.11,240.93,5.6,0,0,18
22:37:00,1.372,0.11,240.96,5.6,0,0,18
22:38:00,1.362,0.108,240.03,5.6,0,0,18
22:39:00,1.362,0.108,240.1,5.6,0,0,17
22:40:00,1.37,0.112,241.02,5.6,0,0,18
22:41:00,1.376,0.108,241.37,5.6,0,0,18
22:42:00,1.384,0.102,241.54,5.6,0,0,18
22:43:00,1.366,0.108,240.73,5.6,0,0,17
22:44:00,1.144,0.114,241.36,5,0,0,15
22:45:00,0.298,0.128,242.43,1.2,0,0,0
